,Eh
41974,0.02675270289182663
10892,1.4543533325195312e-05
77809,0.027243368327617645
22214,0.02886103093624115
105962,0.02892535924911499
32100,0.016908884048461914
58484,0.027241498231887817
86514,0.021900124847888947
69052,0.04984641820192337
53371,0.059174686670303345
98218,0.032488346099853516
5900,0.13461647927761078
87734,0.07252047210931778
91788,0.16868269443511963
42809,0.07066095620393753
15086,0.010688737034797668
63574,0.44247740507125854
39341,0.02075362205505371
2392,0.006181642413139343
76920,0.06134915351867676
78158,0.020529955625534058
68536,0.2369024157524109
78307,0.0023207515478134155
64906,0.07774296402931213
93762,0.023176662623882294
86042,0.10845726728439331
66685,0.07462983578443527
51340,0.0010168999433517456
90473,0.042199425399303436
21193,0.003261163830757141
17246,0.04025331884622574
102647,0.05234935134649277
1247,0.14909854531288147
108472,0.02045232057571411
22723,0.009114101529121399
96308,0.022118188440799713
23270,0.014368921518325806
100563,0.03048042207956314
15888,0.02413593977689743
36013,0.009608715772628784
55236,-3.1247735023498535e-05
75493,0.14626242220401764
104928,0.097246453166008
48067,6.051361560821533e-05
32618,0.012094885110855103
87566,0.000186234712600708
110147,0.013774290680885315
105045,0.03471701592206955
89407,0.07572944462299347
96552,0.10604974627494812
90720,0.049245111644268036
36421,0.0842079222202301
88128,1.5541911125183105e-05
91691,0.35987532138824463
19351,0.00034499168395996094
75108,0.038070812821388245
40940,0.04594451189041138
75808,0.06348360329866409
11792,0.010951131582260132
2659,1.4185905456542969e-05
27026,0.010684087872505188
30135,0.001321539282798767
66572,0.4384801983833313
23364,0.04778418689966202
50392,0.12589585781097412
89110,0.1692981719970703
58579,0.028602182865142822
84902,0.08007559925317764
37132,0.01821303367614746
78155,0.056466005742549896
23607,0.04047346115112305
91349,0.07632451504468918
99393,0.4249989092350006
219,0.020502984523773193
36344,0.27229058742523193
92644,1.9595026969909668e-05
31185,0.0634310245513916
68178,0.04403561353683472
14750,0.01991833746433258
45895,0.018279507756233215
19852,0.10001669079065323
93986,0.004865497350692749
98629,0.06546259671449661
560,-1.341104507446289e-07
1882,0.04678744822740555
73411,0.5819026231765747
20515,0.017309680581092834
53831,0.014962151646614075
35301,0.031133130192756653
26393,5.380809307098389e-05
82351,0.014631927013397217
87443,0.07537286728620529
98900,0.07383003830909729
28689,0.11623828858137131
57100,0.06020842492580414
29079,0.004367157816886902
2839,0.0003368109464645386
25497,0.7399961352348328
75139,0.003145575523376465
87886,0.0017064809799194336
60441,-2.3245811462402344e-06
2814,0.016668692231178284
43679,0.0373687744140625
19453,0.026823751628398895
8987,0.04387297481298447
86894,0.013114988803863525
92104,0.014047011733055115
16319,0.2769756317138672
79736,0.03811565041542053
21131,0.0002476125955581665
62947,0.09534794837236404
78857,0.0036154985427856445
101585,0.03612923622131348
5899,0.048546887934207916
40328,0.22532692551612854
91027,0.04643460363149643
82633,0.04359359294176102
95464,6.67870044708252e-05
80403,0.03881257027387619
8654,0.02419828623533249
52028,0.029817640781402588
101988,0.0003153979778289795
25939,0.03912733495235443
57641,0.08224868774414062
62320,0.03626672178506851
22105,0.10708290338516235
36600,0.07278094440698624
59606,0.04445095360279083
41838,0.04811546206474304
93837,0.009776204824447632
93898,0.0248197540640831
32231,0.03715977817773819
22910,0.02952638268470764
75465,0.025617964565753937
12035,0.029155708849430084
60619,0.015519395470619202
66123,0.032451331615448
74961,0.032336026430130005
94454,0.046196840703487396
50346,-0.00022710859775543213
8956,0.01683349907398224
109977,0.031088054180145264
72084,0.057369962334632874
93207,0.0030624419450759888
105494,0.05513691157102585
71518,0.07225482910871506
110747,0.01683737337589264
18895,0.05902157723903656
23894,2.537667751312256e-05
91402,3.68952751159668e-05
29627,2.1398067474365234e-05
100410,0.0008395463228225708
57981,0.12707236409187317
58000,0.08574630320072174
25496,0.522289514541626
46223,0.1725868433713913
29491,0.04907087981700897
38844,0.05501940846443176
94383,0.20927205681800842
92103,6.057322025299072e-05
27169,0.004969656467437744
19877,0.018882498145103455
33999,0.018751218914985657
2629,0.01501147449016571
43381,0.05097884684801102
70109,0.045173101127147675
92429,0.08630512654781342
61462,0.028879068791866302
94779,0.1356915533542633
76463,0.017746955156326294
27072,0.00011657178401947021
100748,0.03729473799467087
97827,0.09726352244615555
60821,0.02445148676633835
56373,0.022132545709609985
72563,0.037538595497608185
58212,0.004080131649971008
100623,0.017853230237960815
87902,0.04454372823238373
46328,0.2978295683860779
30377,0.05963227152824402
16873,0.00894998013973236
19825,0.009281501173973083
66400,0.047778405249118805
73668,0.46421927213668823
4623,-1.1175870895385742e-05
95509,-1.868605613708496e-05
55817,6.814301013946533e-05
23870,0.1552819460630417
103228,0.1834125816822052
62379,0.058814018964767456
96487,0.04916305094957352
96768,0.016232475638389587
72607,0.048793964087963104
8617,8.052587509155273e-05
79367,0.005440011620521545
109108,0.04501408338546753
8793,0.08341633528470993
76119,0.07887455075979233
14444,0.018462926149368286
7009,9.305775165557861e-05
83126,0.22199656069278717
57087,0.040746644139289856
38176,0.0026061981916427612
74733,0.06912960112094879
52691,1.2531876564025879e-05
56476,-8.891522884368896e-05
47191,5.5029988288879395e-05
63169,0.13377884030342102
101895,0.2633186876773834
108516,0.019036129117012024
67072,0.014478713274002075
33666,0.018469959497451782
71123,0.0019066035747528076
37967,0.010044127702713013
41732,4.4733285903930664e-05
110066,9.891390800476074e-05
88459,0.006857812404632568
40678,0.02689347416162491
100218,0.020350277423858643
29957,0.10215489566326141
97803,0.16677173972129822
13655,0.02794472873210907
58910,0.10486587882041931
90605,0.00027351081371307373
26599,0.02299918234348297
34320,0.06650158762931824
83086,0.03722354769706726
64897,0.0612165629863739
32965,0.05720280110836029
63153,0.18622161448001862
26853,0.04087718576192856
21844,0.008128061890602112
96685,0.07624158263206482
28813,0.20839253067970276
76461,0.051839277148246765
2652,0.050657086074352264
40315,0.309789776802063
8400,0.008026078343391418
85883,-1.2308359146118164e-05
33689,0.012466385960578918
57509,0.0027112364768981934
20136,0.004335388541221619
41722,0.03813844174146652
76800,0.0832614004611969
106988,0.31040841341018677
35535,0.24050036072731018
47912,0.04182074964046478
29043,0.014199987053871155
6377,0.08056434243917465
6459,0.025710739195346832
27583,0.006288900971412659
6660,0.00020156800746917725
103533,0.02202174812555313
62451,0.027821972966194153
90338,0.04467269033193588
25682,0.07626493275165558
100687,0.028900861740112305
58309,0.07664722949266434
59396,0.027870625257492065
46865,-2.682209014892578e-07
16404,0.0009340494871139526
58722,0.00700785219669342
45526,0.07196599990129471
828,0.020154520869255066
9397,0.005364254117012024
102485,0.08887266367673874
54897,0.05504292994737625
6433,0.07086893916130066
88841,0.047775402665138245
68515,0.045426324009895325
26515,0.18447574973106384
48609,0.030816607177257538
94627,0.026090294122695923
70839,0.017758265137672424
65837,0.10806160420179367
30250,0.011188879609107971
43866,0.005530461668968201
52096,0.12152658402919769
23414,0.05847480148077011
77827,0.17855986952781677
75541,0.17988525331020355
57579,0.015157356858253479
59095,0.008477389812469482
30424,0.04545021802186966
49001,7.562339305877686e-05
65243,0.04504743218421936
106337,0.2078058272600174
6125,0.3072187304496765
83704,0.06804517656564713
68398,0.0036360472440719604
12993,0.019388988614082336
91688,0.05081770569086075
18516,0.0737232193350792
44450,0.05832087993621826
63506,0.012805834412574768
52714,0.06742247939109802
83073,0.06977435201406479
89382,0.24494370818138123
109524,0.004683732986450195
41322,0.10248307138681412
72125,0.041228100657463074
27522,0.013459905982017517
74403,0.26389363408088684
41155,0.10275118052959442
59100,0.15261049568653107
24428,0.4800373613834381
83314,0.006816849112510681
2009,0.037795476615428925
84559,0.010099738836288452
101458,0.04515862464904785
37308,0.007910206913948059
8252,0.0200946182012558
33841,0.02525056153535843
104087,0.13836200535297394
49454,0.031190499663352966
37483,0.013460919260978699
91333,0.0014265775680541992
89517,0.027896389365196228
91283,0.21112805604934692
31876,0.07780414819717407
41043,0.020477473735809326
4380,0.4472469687461853
7282,0.05021148920059204
65939,0.015384703874588013
17829,0.07279929518699646
31504,0.05402693152427673
20186,0.0063379257917404175
73683,0.1251024305820465
58934,0.020209789276123047
28511,0.06067567318677902
105348,0.090024434030056
13198,0.028939835727214813
63562,0.07593490928411484
27647,0.13212206959724426
110978,0.41263309121131897
56781,0.07756946980953217
14696,0.016216665506362915
94178,0.013153642416000366
48270,0.1832166463136673
37511,0.05166745185852051
107764,0.011090785264968872
57063,0.003967732191085815
27876,0.041393764317035675
42491,0.026491671800613403
23923,0.0016330033540725708
41753,0.03396677225828171
107879,0.00041046738624572754
94527,0.06102877855300903
10255,0.01761581003665924
4653,0.031771205365657806
29464,0.00048191845417022705
14333,0.011669069528579712
55562,0.0870324894785881
30715,6.096065044403076e-05
63841,-0.0008666962385177612
71726,0.023587852716445923
23293,0.004323586821556091
78897,0.0669226199388504
88627,0.05500961095094681
41649,0.02016909420490265
62467,0.04110400378704071
90540,0.034567393362522125
75363,0.2174859344959259
39763,-1.58846378326416e-05
65456,0.025981731712818146
98535,0.016977444291114807
106219,0.04488027095794678
38824,0.06939614564180374
65947,0.02298004925251007
90358,0.00952690839767456
57688,0.06251457333564758
23387,0.03971373289823532
29237,0.15016894042491913
86850,0.02420932799577713
4834,0.03568219393491745
53916,0.016446545720100403
30385,0.023485496640205383
99978,0.034764885902404785
29393,0.0015168488025665283
63680,1.8924474716186523e-06
108839,0.2967192530632019
75581,0.0925518274307251
2980,0.008189171552658081
12436,0.00802960991859436
70492,0.04699092358350754
27475,0.004282176494598389
96271,0.030105531215667725
43383,0.09438768029212952
63355,0.30228227376937866
62088,0.011117666959762573
75942,0.019545704126358032
102221,0.17804288864135742
4264,0.4109157919883728
82968,0.008065998554229736
106322,-1.2561678886413574e-05
18,0.4909387528896332
54240,0.1033337414264679
7289,0.05053238570690155
96920,0.07234084606170654
28027,0.007068231701850891
10977,0.025657452642917633
91152,0.02795032411813736
56450,0.060662224888801575
82868,0.03630828857421875
97461,0.15117286145687103
39261,0.030090510845184326
47059,0.0005601197481155396
65046,0.13862746953964233
21589,0.0817440003156662
21771,0.08302229642868042
74267,0.04554697126150131
92237,0.02195412665605545
72464,0.030812114477157593
32115,0.08057090640068054
109796,0.005795016884803772
89029,0.017316758632659912
102007,0.08977516740560532
45392,0.01544119417667389
426,0.026749074459075928
65355,0.02089855819940567
100704,0.03010871261358261
77763,0.2696110010147095
1314,0.026790104806423187
49861,0.1027492880821228
58712,0.22596508264541626
23942,0.01201203465461731
26984,0.006554067134857178
76574,0.023148074746131897
78544,0.016220003366470337
72624,0.09880206733942032
56226,0.05672495812177658
34311,0.08338382840156555
6925,0.008717581629753113
54662,0.23364682495594025
45442,0.013422369956970215
52392,0.2635510265827179
2131,0.10508967190980911
40929,6.020069122314453e-05
59354,0.06744461506605148
55657,0.2373240739107132
78198,0.09336066246032715
25589,0.01632094383239746
9432,-0.00046178698539733887
63183,0.07031787931919098
22056,0.00014656782150268555
32886,0.039715029299259186
101745,0.38784030079841614
42628,0.009036615490913391
34300,0.0815623477101326
61860,0.041862472891807556
52041,0.01616165041923523
10938,0.010451212525367737
4832,0.057114377617836
31064,0.06710203737020493
15869,0.027824588119983673
37014,0.09909598529338837
85606,0.28591853380203247
18068,0.007995814085006714
49952,0.45907071232795715
17290,0.09536287188529968
102326,0.17993557453155518
63132,0.09708811342716217
108073,0.006995871663093567
53731,0.21014246344566345
94936,0.00012886524200439453
96169,0.008881554007530212
41843,0.0009295493364334106
57585,0.03777667135000229
74085,0.03368829935789108
65199,0.03797472268342972
73687,0.14611932635307312
61919,0.047608308494091034
34156,0.012304291129112244
78218,0.023254431784152985
3997,0.004692494869232178
105703,4.972517490386963e-05
20827,0.055571138858795166
102589,0.029315747320652008
14675,0.006873413920402527
31607,0.0717262551188469
59184,0.005190059542655945
47109,5.1394104957580566e-05
91443,0.026690766215324402
94548,0.010051369667053223
39087,0.04550665616989136
103887,0.09409239888191223
39075,0.13983125984668732
50438,0.12890243530273438
99344,0.32750117778778076
70524,0.06105790287256241
83790,0.049943163990974426
43926,0.010888546705245972
34433,0.0066155195236206055
44227,0.02022501826286316
55760,6.99162483215332e-05
70478,0.013182014226913452
21978,0.030704110860824585
1982,0.03523162752389908
80,0.0213627889752388
37397,0.02113298326730728
14296,0.06006427854299545
80576,0.020712554454803467
97987,0.10603247582912445
51144,3.075599670410156e-05
90341,0.02683447301387787
107543,0.030695796012878418
83172,0.07092263549566269
14757,0.019986644387245178
77365,-1.817941665649414e-05
16642,0.241508349776268
44970,0.0780901163816452
50348,0.001284867525100708
37282,0.052282579243183136
63543,0.10906625539064407
110235,8.417665958404541e-05
107615,0.14371368288993835
3725,0.07775905728340149
84892,0.0047949254512786865
69096,0.05411221832036972
74259,0.028127111494541168
46366,0.2325674295425415
3246,0.015293166041374207
24345,0.49830034375190735
12325,0.031326666474342346
29792,1.6063451766967773e-05
65524,0.022757545113563538
44787,0.01603516936302185
107296,0.004782944917678833
66314,0.0024330168962478638
72470,0.02171691507101059
99718,9.715557098388672e-06
22760,0.006211414933204651
81543,0.179014652967453
77729,-3.927946090698242e-05
392,0.026990078389644623
15132,0.09746628999710083
24190,0.19209831953048706
13430,0.029281213879585266
63925,-4.023313522338867e-06
66626,0.009370863437652588
46996,0.0070192813873291016
79104,0.0781889259815216
69655,0.03320593386888504
95583,0.06234198063611984
35451,0.0004040151834487915
74029,0.014076337218284607
12101,0.06400709599256516
4952,0.0041465312242507935
98526,0.0018761605024337769
91483,-3.1307339668273926e-05
34780,0.03796381503343582
11190,0.04176560789346695
107219,0.0010801702737808228
76357,0.02642018347978592
25891,0.0032917559146881104
35366,0.023232631385326385
41209,0.08834376186132431
98951,0.025952845811843872
27763,0.013632640242576599
33186,0.024819843471050262
93163,0.04514265060424805
40664,0.06027030199766159
72075,0.06006991118192673
93572,0.1364123821258545
32739,0.043046221137046814
33026,0.022006697952747345
89640,0.01504063606262207
87925,0.06698642671108246
15673,0.03792017698287964
107914,0.0001042485237121582
28777,0.07014814764261246
50281,0.026206865906715393
37442,0.007963582873344421
70822,0.01666499674320221
46732,0.0007153898477554321
65270,0.01870027184486389
28851,7.897615432739258e-06
92040,0.015880003571510315
92200,0.0010490715503692627
52407,0.176169753074646
6746,0.13673824071884155
78967,0.045478612184524536
24999,0.06419914960861206
60025,0.09024100005626678
520,0.0017180591821670532
37497,0.01363043487071991
40510,0.030492082238197327
9961,0.023216545581817627
84396,0.04610750824213028
14688,0.029487542808055878
12246,0.02272086590528488
100402,1.9595026969909668e-05
99373,0.39981359243392944
32522,0.020868271589279175
10357,0.0003536045551300049
13251,0.016585782170295715
55774,0.03868316859006882
98686,0.08524823188781738
46067,0.07527928799390793
3686,0.13820894062519073
34763,0.05009079724550247
30101,-0.00036369264125823975
104692,0.0209391787648201
89524,5.558133125305176e-05
58267,0.040373340249061584
36426,0.19910220801830292
7512,0.018717199563980103
60228,0.0011816620826721191
81053,0.18330435454845428
92250,0.0001068115234375
76860,0.07492861151695251
37053,0.003264397382736206
11987,0.3871847987174988
5051,0.04446785897016525
63722,0.003936871886253357
79482,0.03260821849107742
57360,0.025937281548976898
11168,0.03672407567501068
56114,8.314847946166992e-06
40170,0.10948000848293304
109394,0.10218867659568787
7567,0.0451488122344017
83699,0.026578322052955627
5109,0.03536008298397064
14527,0.03328196704387665
85565,0.10106292366981506
11700,0.53989577293396
76315,0.012715771794319153
36064,0.017023906111717224
14751,0.003926590085029602
104637,0.19095653295516968
74177,0.06598685681819916
109842,0.05914995074272156
45091,0.11071130633354187
27031,0.0019296258687973022
82133,0.03618030995130539
100034,0.012163564562797546
65586,0.00017589330673217773
74626,0.12738117575645447
103655,0.0597379133105278
54951,0.04635866731405258
71302,-0.00031231343746185303
20207,0.00784255564212799
102779,0.020696192979812622
110850,0.2821289896965027
30542,0.017351821064949036
46279,0.11528690904378891
82289,0.006575867533683777
77375,0.08185390383005142
60152,0.00537446141242981
83329,0.04903218150138855
40758,0.03711005300283432
106467,0.03762117028236389
21805,0.012963682413101196
65222,0.012176230549812317
5559,0.001959383487701416
73078,0.005512639880180359
96446,0.0631691962480545
99095,0.09739574790000916
99330,0.3957839608192444
78352,0.18497499823570251
17782,0.07130412012338638
56051,0.08483536541461945
75907,0.011527955532073975
97913,0.08141156286001205
26286,0.04929422587156296
73857,0.07050970196723938
66384,0.06522490829229355
50169,0.09173383563756943
27725,0.002073422074317932
48417,0.03469967097043991
84063,0.14119628071784973
39662,0.0027636736631393433
56333,0.008926108479499817
7212,0.014366492629051208
66208,0.08897833526134491
96424,0.04457623511552811
94951,0.06675338745117188
46098,0.038399480283260345
61471,0.0010425299406051636
75077,0.10091887414455414
4406,0.3258771002292633
37158,0.01840399205684662
76889,0.05588402599096298
27223,0.00037451088428497314
35248,0.05897899717092514
40104,0.31855499744415283
10261,0.0034253746271133423
85990,0.13039860129356384
37877,0.07246959209442139
40577,0.0071680545806884766
40228,0.3654786944389343
31773,0.048155225813388824
56322,0.005242064595222473
39276,0.05307162553071976
69570,0.05533761531114578
93722,0.03190606087446213
100189,0.05471963435411453
73125,0.19097602367401123
26084,0.048319585621356964
93547,0.10139711201190948
97890,0.07821675390005112
79819,0.012622296810150146
18467,0.06628059595823288
37808,0.10675203800201416
43775,0.0005841255187988281
62198,-4.407763481140137e-05
49439,0.009202703833580017
15,0.09424290060997009
96568,0.06577010452747345
92157,0.029927104711532593
17281,0.08327890932559967
82252,0.01183202862739563
59229,0.012749210000038147
57563,0.00014847517013549805
38899,0.07590822875499725
60080,0.049329593777656555
4116,0.038027405738830566
59120,0.01616564393043518
46410,0.11154806613922119
50422,7.127225399017334e-05
10944,0.0328187569975853
63165,0.25168129801750183
23915,0.010671302676200867
17446,7.264316082000732e-05
5208,9.834766387939453e-06
49506,0.041543833911418915
25123,0.19836905598640442
26495,0.0761059895157814
65619,0.016394630074501038
98759,0.09051410853862762
82275,0.031800150871276855
40890,0.013804838061332703
81462,0.04997111111879349
106606,0.014255151152610779
19931,0.017288848757743835
99565,0.028893277049064636
8681,0.08893278241157532
63890,-1.4469027519226074e-05
27127,0.0006454288959503174
17784,0.04026367515325546
26092,0.029530927538871765
72982,0.26129448413848877
90593,0.008860737085342407
21775,0.008405029773712158
108130,3.680586814880371e-05
15757,0.025193125009536743
30801,0.06045070290565491
81835,0.11735789477825165
66157,0.06882168352603912
20822,0.01996012032032013
18560,0.07281175255775452
45709,0.051108814775943756
79600,0.009455665946006775
534,0.00041763484477996826
67234,0.03150463104248047
38491,-5.0514936447143555e-06
62775,0.043043605983257294
100739,0.08591604977846146
83865,0.03506511449813843
34663,0.048746123909950256
2675,0.07137773185968399
17320,0.06200909614562988
50709,0.0006884187459945679
97376,0.1570831835269928
19078,0.027341671288013458
90246,0.0749158188700676
9272,3.74913215637207e-05
86139,0.0017020553350448608
58727,0.0019116848707199097
68870,0.06143917888402939
96444,0.057712435722351074
109114,0.038511328399181366
3911,0.06678394228219986
17238,0.009027048945426941
92585,0.16145256161689758
6208,0.004214048385620117
54866,0.05408941209316254
82540,0.019109979271888733
99779,0.027896039187908173
107772,0.02120564877986908
76150,0.06144428998231888
77397,0.053286075592041016
63240,0.16122600436210632
52166,0.09866528958082199
87424,6.51925802230835e-05
18668,0.24346104264259338
3657,0.1944272369146347
82499,0.010560452938079834
79682,0.009565874934196472
34227,0.04330550134181976
41331,0.2573927342891693
1761,0.025269344449043274
39346,0.0030164867639541626
21794,0.015467718243598938
101797,0.2622654139995575
51276,0.0001090317964553833
97126,0.03911735862493515
36782,0.2275715172290802
82468,0.018886610865592957
21854,0.0005037486553192139
11932,0.00429844856262207
76811,0.03446192294359207
95806,0.05642273277044296
77637,0.058278247714042664
75458,0.10503686964511871
39840,0.011154741048812866
30701,0.005154132843017578
16921,0.028753653168678284
31601,0.016098752617836
20631,0.019585981965065002
97130,0.04091377556324005
83488,0.05243934690952301
57186,0.016578227281570435
107383,0.021055445075035095
47705,0.19193542003631592
105263,0.09857922047376633
80844,0.036098413169384
52603,0.03235393017530441
8425,0.0005245953798294067
103167,0.004072055220603943
85165,0.04404882341623306
35774,0.00896279513835907
83538,0.0565061941742897
8868,0.08758300542831421
88012,0.02063862979412079
102850,0.03229454159736633
85556,0.19450224936008453
47401,8.955597877502441e-06
90979,0.03591518849134445
66515,0.06441375613212585
36594,-0.0002516508102416992
58874,0.008542865514755249
5951,0.002483859658241272
75984,0.0005109608173370361
36645,0.19445592164993286
27009,0.036334894597530365
100692,0.019757896661758423
37731,0.024560511112213135
6485,0.04737589508295059
23155,0.0793401226401329
23888,0.03979621082544327
45728,0.12817756831645966
96891,0.014976069331169128
1920,0.03029797226190567
58592,0.03393431007862091
89431,0.04369797557592392
84286,0.014936476945877075
42636,0.011620521545410156
34435,1.2218952178955078e-05
69833,0.03704517334699631
25198,0.010960593819618225
87487,0.14873026311397552
34995,0.006455779075622559
32512,0.007635712623596191
68253,0.0039604902267456055
101298,0.22712866961956024
75988,0.02191668003797531
25480,0.3547736406326294
78334,0.03163967281579971
62530,0.018048331141471863
100735,0.017634809017181396
78469,0.08992283791303635
98518,0.022842690348625183
16574,0.0010220110416412354
15447,0.06815658509731293
101199,0.006555289030075073
5609,0.980149507522583
61497,8.971989154815674e-05
20909,0.024006716907024384
43167,0.015353783965110779
68463,0.024307042360305786
69314,0.04286293685436249
3102,0.00494799017906189
20991,0.019802972674369812
33211,0.027675285935401917
24729,0.017075374722480774
106309,0.30216872692108154
85788,0.03285342454910278
27805,0.10620158910751343
61015,0.02001015841960907
19771,7.31050968170166e-05
69503,0.07080037891864777
2568,0.11841180175542831
89906,0.04308326542377472
30138,0.00257757306098938
37611,0.027568742632865906
73946,0.053610995411872864
55183,0.040095724165439606
84342,0.02329222857952118
109489,0.03712785989046097
108187,0.23447519540786743
75745,0.03288508951663971
93804,0.01898057758808136
66978,0.0418645441532135
95946,0.03721536695957184
30541,0.016607806086540222
29163,0.07723110169172287
95263,0.12570279836654663
86284,9.7617506980896e-05
36531,0.014111265540122986
33110,0.05033661425113678
105349,0.08599208295345306
94302,0.10290560126304626
81852,4.64320182800293e-05
81871,0.1650347262620926
82604,0.01317615807056427
77969,0.022351935505867004
46176,0.09528721868991852
53055,0.07533527165651321
104359,0.05723504722118378
10932,0.010965913534164429
104755,0.008636832237243652
4276,0.4255995452404022
103536,0.020757004618644714
92791,0.027710244059562683
41334,0.11001783609390259
82946,0.002466350793838501
56853,0.03740313649177551
55826,0.0008215159177780151
14778,0.02152194082736969
108907,0.0014921575784683228
42525,0.05088762938976288
53905,0.01813657581806183
83524,0.09960463643074036
18607,0.0805617943406105
35494,0.05624225735664368
88094,0.1346069723367691
15663,0.017830893397331238
28447,0.05011838674545288
66365,0.0352306142449379
75353,0.0373016819357872
15142,3.889203071594238e-06
66508,0.06727051734924316
17208,0.011120855808258057
82843,0.13567966222763062
7825,0.2956792116165161
60549,0.022471636533737183
56509,-2.7567148208618164e-05
13505,0.11694145202636719
77531,-3.235042095184326e-05
23929,0.06313271075487137
56443,0.18412883579730988
17564,0.1071084588766098
61333,0.053654804825782776
36393,0.1629197746515274
8520,5.766749382019043e-06
93390,0.6501334309577942
56912,0.02550937980413437
61853,0.10291099548339844
79986,0.022512175142765045
25553,0.08439746499061584
109644,0.028390325605869293
29466,0.025471866130828857
16655,0.005941897630691528
19826,0.2025715857744217
37828,3.0621886253356934e-05
63384,0.2920716404914856
28209,8.891522884368896e-05
32967,0.054014742374420166
14163,0.0028619468212127686
23195,0.07293795049190521
87813,0.00020845234394073486
29485,0.03455977141857147
6677,0.06050969660282135
32588,0.006342396140098572
7775,0.0007540583610534668
85709,0.34984925389289856
74605,0.047261886298656464
21876,0.012683495879173279
54182,0.05327467620372772
107372,0.09892281889915466
86714,0.040049001574516296
28989,0.019781559705734253
72706,0.1017785593867302
18149,0.01493506133556366
86682,0.004723399877548218
85776,0.5067602396011353
68557,0.050592757761478424
110928,0.17704631388187408
21250,0.04240414500236511
87154,0.030873678624629974
5372,0.04851365089416504
34007,0.023657888174057007
3054,0.0017472058534622192
22296,0.01098981499671936
32832,0.04978825896978378
19229,0.591082751750946
83544,0.0860157385468483
82956,0.031383007764816284
7070,0.034535735845565796
70911,0.01891651749610901
66993,0.06328071653842926
37630,0.009821504354476929
109771,0.035419248044490814
31705,0.012786194682121277
12329,8.635222911834717e-05
68031,0.06115396320819855
2351,0.0435405969619751
2468,0.07867592573165894
94372,0.2650376260280609
83503,0.06755338609218597
76859,0.018598556518554688
94969,0.09301672130823135
89909,0.029331110417842865
106565,0.060894355177879333
46275,0.11540099233388901
66363,0.020908407866954803
86386,-0.00010660290718078613
73275,0.8635864853858948
67342,0.1881939172744751
111058,0.24645164608955383
17230,0.011592492461204529
101001,0.058612160384655
17183,0.009365200996398926
78666,0.014882892370223999
53653,9.1552734375e-05
70642,0.04636455327272415
57438,0.0013342201709747314
12443,0.0030073076486587524
69171,0.11726076900959015
97840,0.05245441198348999
45517,0.13116572797298431
7800,0.013799205422401428
73431,0.4500598907470703
62669,0.15812961757183075
24717,0.04263488948345184
19111,0.06548304855823517
33625,0.023288637399673462
38722,0.10005954653024673
21694,0.070835642516613
6528,0.0901411920785904
72126,0.07763697952032089
61875,0.036917053163051605
81089,0.028185568749904633
88659,0.021613143384456635
31133,0.05930614471435547
38865,0.041878342628479004
104338,0.01722833514213562
41278,0.15238475799560547
41008,0.09371008723974228
107152,0.03433774411678314
95415,0.00019213557243347168
66300,0.03446546196937561
36049,0.19889646768569946
55788,0.043335288763046265
98865,0.13268530368804932
32441,0.014683663845062256
77532,0.00019769370555877686
148,0.029389984905719757
76757,0.04646766930818558
45172,0.09262657165527344
62270,0.03709578514099121
46631,0.012585461139678955
95835,0.04255634546279907
47156,-0.00012861192226409912
105951,0.1155720055103302
25142,0.2305251508951187
68924,0.07141632586717606
18302,0.19397962093353271
9053,0.018519893288612366
103480,0.03072264790534973
106452,0.062182389199733734
60623,0.01215142011642456
61316,0.03180232644081116
78822,0.019381090998649597
104900,0.09477564692497253
3672,0.07793857157230377
7418,0.12882855534553528
2783,0.002314746379852295
32597,0.004491090774536133
13073,0.00937756896018982
64017,0.05001997947692871
75334,0.06452663242816925
51351,0.000183790922164917
58821,0.0018730908632278442
8565,0.02618381381034851
74937,0.02730335295200348
94475,0.014896005392074585
5786,1.780688762664795e-05
94306,0.07620774209499359
102966,0.04540456086397171
45634,0.05001375824213028
101710,0.17627041041851044
110662,0.007684722542762756
7727,-1.8462538719177246e-05
16247,0.013418853282928467
87818,-7.912516593933105e-06
73207,0.02881895750761032
57338,0.013739347457885742
38238,0.011503055691719055
22829,0.0037704408168792725
98407,0.011096999049186707
6612,0.05418504774570465
104178,0.03840729594230652
21369,0.04036489129066467
16811,0.03430897742509842
18595,0.08569604158401489
44944,0.0354999378323555
29784,0.02186627686023712
36326,0.015366405248641968
98418,0.03168168663978577
9293,0.005599707365036011
5854,0.21002545952796936
44743,0.11381237953901291
50664,0.0024845898151397705
45720,0.047823742032051086
108126,3.6403536796569824e-05
9861,0.04612068831920624
22715,0.06898333877325058
8295,0.05333352088928223
11800,0.018291965126991272
28433,0.019686773419380188
15784,0.09469379484653473
99180,0.14686265587806702
56929,0.03300848603248596
45655,0.02561088651418686
77075,0.013592571020126343
98188,0.12219275534152985
58307,0.10653455555438995
62186,0.07155328243970871
45958,0.033948078751564026
43602,0.04426436871290207
83167,0.03082738071680069
82487,0.015249744057655334
55031,0.0051368772983551025
105217,0.17310823500156403
75659,0.016919583082199097
35400,0.008129000663757324
105239,0.16068165004253387
66902,0.0751618966460228
38,1.7061829566955566e-05
5267,0.08039610832929611
6804,0.07731864601373672
19905,0.02093891054391861
94191,0.008464708924293518
17721,0.010687798261642456
14989,0.5336980819702148
62225,0.003736451268196106
73855,0.09707117080688477
29621,0.005122184753417969
49565,0.041272684931755066
43610,0.025091253221035004
