,Eg
84594,5.285159111022949
24841,2.388631582260132
21302,2.915983200073242
11389,3.873088836669922
81470,2.793123722076416
22013,1.918352007865905
92709,1.5291684865951538
39095,3.238403797149658
109996,1.1126128435134888
56305,1.0573011636734009
21395,1.693356990814209
55684,4.822641372680664
31875,2.8362412452697754
69879,4.426513671875
70324,2.798853635787964
70221,4.787856578826904
108354,1.686224341392517
37480,1.3921935558319092
91281,1.105769395828247
63168,2.243669033050537
110465,3.430783987045288
46402,0.7857893705368042
12898,1.7156858444213867
22761,0.9550314545631408
24611,0.5123344659805298
19520,0.6694350838661194
56456,1.085877537727356
32238,2.727282762527466
95594,4.036147594451904
13523,1.1660819053649902
86992,2.189926624298096
2282,2.41680908203125
65582,0.9069778919219972
24514,1.9355287551879885
91372,1.8052736520767207
91457,3.960953950881958
29940,3.3558640480041504
95787,3.3379127979278564
95555,3.89670205116272
108122,2.5393853187561035
99026,2.101717472076416
108797,1.6779595613479614
67419,3.4587721824646
26854,1.803492307662964
13931,4.543994903564453
11636,1.1338324546813965
45030,1.103016972541809
109638,1.1827895641326904
82550,4.19577693939209
18903,2.3410956859588623
109257,1.0023703575134275
34883,2.7068076133728027
98667,3.3750061988830566
107039,1.2940326929092407
11146,1.0785155296325684
64949,1.6096043586730957
46002,2.040094375610352
87366,3.419542074203491
11982,1.0343936681747437
94504,2.705231189727783
30583,3.2549991607666016
18107,4.611988067626953
33949,4.076810836791992
83768,2.0926308631896973
83990,3.7846720218658447
69340,4.566130638122559
99218,0.5460149049758911
109037,2.8457961082458496
82018,4.7818450927734375
24899,1.3765450716018677
93155,1.997301816940308
98327,1.675334095954895
25316,4.062307357788086
79399,4.021171569824219
69680,3.76973009109497
48276,3.162949085235596
108297,1.880882978439331
71127,1.0667177438735962
28549,4.5190277099609375
92635,2.0056772232055664
49586,3.640196084976196
28154,1.3200478553771973
91683,0.8576177954673767
35249,1.4783177375793457
10724,2.277263879776001
85809,0.7665899395942688
102208,2.1441707611083984
49313,0.7646515369415283
108252,2.0390515327453613
28250,2.530165672302246
27080,3.5361692905426025
110288,3.001279592514038
28622,4.968364238739014
38158,5.04562520980835
47119,0.6003336310386658
95777,2.3234267234802246
102541,0.8078398704528809
2036,4.279131889343262
84595,1.4714341163635254
21373,1.0571154356002808
15686,1.0224356651306152
47820,2.8028881549835205
26875,3.1658859252929688
102085,2.90547513961792
28303,2.387721538543701
47899,3.1076340675354004
5376,0.6708975434303284
31569,0.790762722492218
9200,4.69994068145752
45048,0.7788879871368408
55203,0.9877434372901917
34111,4.372558116912842
64649,1.0815303325653076
65040,1.267179250717163
82576,4.390942573547363
85649,0.993788719177246
27103,2.6364669799804688
32764,4.008187294006348
10267,1.5188356637954712
27825,1.3872029781341553
44108,1.2420334815979004
68754,2.461061477661133
15885,1.5856144428253174
87053,2.4361257553100586
45216,0.9533560276031494
6209,3.0470499992370605
17540,1.0703155994415283
100218,2.214402914047241
91366,0.5677204728126526
80448,2.090569972991944
49070,4.287398815155029
59115,1.428223729133606
94255,2.714930534362793
38032,4.241854667663574
82777,3.180842638015747
62100,0.8274759650230408
48700,2.410808563232422
48120,2.8054161071777344
10303,1.864286422729492
89187,1.6394767761230469
40457,1.8131955862045288
38256,3.407000064849853
85514,0.5793618559837341
70132,4.826613903045654
17865,1.4818047285079956
10457,1.906237244606018
3108,1.4796565771102903
13738,0.9160051941871644
5135,4.784473419189453
62102,4.956457138061523
93280,2.321962356567383
69874,5.082601070404053
9446,2.036726474761963
44085,0.5161880254745483
31096,0.529769778251648
14499,1.2723846435546875
22373,4.402710914611816
76081,2.493562698364258
35415,4.986489295959473
8473,2.087306499481201
53010,1.9109998941421509
72361,1.064916968345642
32777,4.9122748374938965
36937,0.7731519341468811
53058,1.8686039447784424
48901,1.7378451824188232
105712,2.8137683868408203
52862,2.321500062942505
43787,0.5837281942367554
97307,1.098127007484436
110195,2.983267068862915
98307,0.7962148785591125
97038,0.8937148451805115
49604,0.918503761291504
36448,2.0800812244415283
97454,0.8725214600563049
94505,0.6128591299057007
47304,1.5506455898284912
410,2.4514927864074707
67868,0.671049177646637
5054,4.575282096862793
109699,1.972298622131348
92019,1.0379645824432373
84538,1.773850917816162
31511,1.883575201034546
48442,1.7568304538726809
40061,1.1216461658477783
97320,1.5883976221084597
108430,2.6278584003448486
31234,1.0004937648773191
84593,5.198601245880127
2603,1.7224006652832031
28087,1.3346651792526243
47854,4.640406608581543
34647,4.308742523193359
86699,2.902928352355957
56925,0.9863961935043336
49422,1.0145654678344729
37230,1.3859941959381104
85531,1.270092487335205
108562,0.6883062720298767
82774,4.661422729492188
11874,3.2331135272979736
94894,2.666177749633789
19859,1.452082633972168
30748,1.7971857786178589
37630,4.145817756652832
53026,1.31640362739563
109143,1.4396167993545532
97406,2.3669676780700684
21454,3.365950345993042
66035,1.6582505702972412
87535,3.153611660003662
86411,1.0206892490386963
38838,3.812531709671021
47135,1.167189359664917
1935,3.5664870738983154
81083,1.1300742626190186
108702,2.35394549369812
91258,4.537849426269531
74949,2.631263494491577
45966,2.1946849822998047
40561,2.826533794403076
40116,3.094979763031006
45919,1.57290518283844
40557,1.9811983108520508
110409,2.4459710121154785
110623,2.4947633743286133
16042,0.9331091046333312
70833,3.934062242507935
28815,4.214529037475586
48607,2.14188814163208
43188,4.574704170227051
64534,1.777863621711731
83064,0.8223245739936829
1654,2.555692195892334
93849,4.618415355682373
11767,0.9017407298088074
54391,1.542961359024048
92848,1.021028995513916
40679,2.540411949157715
65748,1.673142671585083
81441,2.137656211853028
32564,3.482102394104004
47704,2.451707124710083
44350,1.9672446250915527
8471,1.5658947229385376
79742,5.288491725921631
48144,2.8567190170288086
109705,1.4733096361160278
78808,1.3039021492004397
11882,2.093536376953125
40360,1.1359097957611084
67648,2.5307536125183105
46207,0.7575166821479797
94602,1.0396316051483154
53033,2.213334560394287
77494,1.5029900074005127
64565,1.6677614450454712
52293,1.9023208618164065
82186,3.323524475097656
900,1.6450053453445437
55848,3.6501176357269287
7062,1.2899013757705688
63406,1.0353124141693115
91874,1.485044240951538
56191,0.7386041879653931
75367,1.005061388015747
110704,1.8995788097381592
30478,2.3288848400115967
108445,2.1811580657958984
55282,0.6547011137008667
56718,1.302334904670715
15994,1.737067461013794
75546,4.247221946716309
3467,3.558485746383667
22197,3.025857925415039
28890,5.203405380249023
27842,1.8936606645584104
94589,2.7322683334350586
58468,0.8515267372131348
52679,0.7015818953514099
65601,0.9814558029174804
63020,2.19165587425232
94951,0.5430232286453247
15161,2.3592240810394287
32529,3.534997940063477
45663,0.7325173616409302
87283,1.1693603992462158
86462,1.1117069721221924
108447,2.3104021549224854
6286,3.8606152534484863
93997,4.184449672698975
104190,0.9955259561538696
34938,2.9011099338531494
62117,5.12571382522583
12073,1.015437126159668
20110,1.5682615041732788
79044,0.9751486778259276
108913,0.6650206446647644
20390,2.7631664276123047
95533,3.350389003753662
98324,0.6171629428863525
81756,2.6985349655151367
48444,3.235107898712158
33935,4.684681415557861
79791,4.477632522583008
82813,3.772886037826538
59189,0.921531856060028
13553,1.5347473621368408
62142,4.526952743530273
36859,1.3338744640350342
36456,0.8222039341926575
37042,2.4579412937164307
82733,4.487528800964356
45558,1.08229660987854
95728,3.556214094161988
62530,5.137094497680664
95072,0.6877710223197937
94139,5.130272388458252
13178,0.9282182455062866
110731,2.4666061401367188
59062,1.016566276550293
84560,4.439452171325684
20120,1.7959164381027222
32224,0.6256155967712402
97283,1.069790601730347
62476,4.990584850311279
82549,1.844889760017395
46885,2.7729787826538086
52541,0.6469772458076477
6160,5.303423881530762
103951,0.5774350166320801
109989,1.659601807594299
8411,1.320163369178772
46360,0.944644331932068
49137,0.8228246569633484
55863,3.618765354156494
35782,0.5671349167823792
74215,1.4877679347991943
1606,3.4143881797790527
31864,2.420672416687012
26843,3.2221803665161133
40268,1.9427410364151
64885,1.193834662437439
8523,2.090585947036743
5087,4.697310447692871
77620,0.5066967010498047
48710,2.4437408447265625
1064,0.7075433731079102
52762,1.5175906419754028
10825,1.1251826286315918
57105,1.0536359548568726
84031,0.5155829191207886
110668,2.0249557495117188
55878,4.637011528015137
15713,3.5343613624572754
72301,1.834888339042664
81585,3.3434481620788574
97784,2.97200608253479
18174,3.712478399276733
95725,4.112640380859375
30695,0.6934168338775635
32286,4.349609375
103899,2.058393955230713
66090,1.7896842956542969
34957,3.780884981155396
94637,3.35739803314209
32015,1.125065803527832
56368,0.7119426727294922
8199,0.6103129386901855
49535,4.236310005187988
48417,3.289695978164673
60070,2.0808889865875244
14921,0.627831220626831
6889,3.432220458984375
76217,2.173353672027588
103940,1.8098154067993164
75778,0.8619406223297119
21961,2.259159564971924
94439,1.9514384269714355
45281,2.3241724967956543
8422,2.740040779113769
2338,2.054705619812012
28888,4.7408647537231445
109656,0.9241697192192078
110900,3.815396785736084
65741,1.342884540557861
40655,2.50026798248291
55126,1.502829670906067
37107,1.6221065521240234
19232,0.5482343435287476
48139,2.5028305053710938
35273,5.004945278167725
60654,0.7441459894180298
59065,0.9243224263191224
94191,1.978174924850464
46744,1.9486788511276243
70797,1.4466488361358645
7196,3.802522659301758
65372,1.6413235664367676
36284,1.917608976364136
84385,2.3630247116088867
87181,2.0561635494232178
60394,3.2157297134399414
76032,1.775626301765442
8117,0.5378885269165039
27798,1.4286532402038574
9171,5.031516075134277
97982,2.773958206176758
37086,0.7734779715538025
31347,0.9082814455032348
18801,4.432322025299072
60479,1.5874598026275637
81796,2.312916755676269
9549,0.7319479584693909
88555,0.807917058467865
70763,2.209435224533081
3298,2.276459217071533
26396,1.2525765895843506
108412,2.0736775398254395
110348,2.170147180557251
53019,2.748754501342773
58475,1.8099591732025144
9229,4.150699615478516
28836,0.795283854007721
28590,3.4083638191223145
42976,0.6390501856803894
16938,1.1277261972427368
22676,0.9951769709587096
71935,1.890437364578247
74264,1.666110277175903
84450,4.998437404632568
93711,4.758420944213867
2270,2.6079893112182617
54096,1.5122405290603638
65049,0.9249500036239624
22891,1.076968789100647
37611,1.356015682220459
89073,1.2374587059020996
6349,1.4167006015777588
33061,1.1065514087677002
53584,1.213833212852478
28327,1.5122690200805664
29754,2.0085463523864746
26859,2.753890991210937
82490,1.1139893531799316
34148,0.6719198822975159
50859,1.1159697771072388
4123,1.6224157810211182
62570,4.44052791595459
80942,0.9029678106307985
102077,1.8843740224838257
33095,5.126287937164307
69303,5.151612281799316
91296,3.286802291870117
57493,1.1698822975158691
47274,0.709617555141449
55959,2.1853153705596924
9937,0.8179081082344055
75388,3.64794659614563
91112,0.5117696523666382
110475,1.0134472846984863
81895,5.122763156890869
54716,3.903032541275024
52817,1.5467294454574585
11129,1.2260990142822266
20581,2.589505434036255
12412,0.9163939952850342
62236,4.918982982635498
59899,0.8074855804443359
63827,1.7627811431884766
21917,1.6061253547668457
20553,1.5799201726913452
75667,3.407365322113037
75181,2.12952208518982
12653,0.6763449907302856
69640,1.5940957069396973
81569,3.5627453327178955
93267,1.5548614263534546
44146,0.613271951675415
86932,1.3723922967910769
29928,1.124537229537964
34581,2.528639793395996
46359,1.7531077861785889
40336,2.111703395843506
2970,2.5182127952575684
35031,2.9206793308258057
15177,2.3234333992004395
4164,1.6729618310928345
5246,0.6696332693099976
75600,3.3215789794921875
32382,3.518117904663086
38700,1.3308511972427368
32903,1.6276248693466189
57388,1.3125617504119873
41881,0.8223193287849426
79449,4.337435722351074
11368,3.790235757827759
103338,1.1089284420013428
100053,2.0466630458831787
52915,1.7290788888931274
87048,2.1269071102142334
52798,2.357102394104004
6509,0.690427303314209
40097,1.3245230913162231
84334,4.993193626403809
9745,0.9915406703948976
81926,2.5163047313690186
30405,4.141939163208008
82844,4.297135353088379
105577,3.201516628265381
15912,1.4707404375076294
64476,1.2883833646774292
3106,1.26509428024292
67846,1.522127389907837
42262,1.6428788900375366
44129,0.7432106137275696
8333,1.3073339462280271
21223,0.6161671876907349
48536,1.5020463466644287
36972,0.8098413348197937
43419,3.973612785339356
64456,1.97284746170044
69421,1.4794318675994873
45434,1.346131443977356
48770,1.129257321357727
75316,3.755672931671143
11151,0.5292840003967285
52646,0.7168861627578735
45577,0.7230091691017151
6224,4.758848667144775
56367,1.114022731781006
108149,2.3974814414978027
75764,2.8426547050476074
91339,1.2804614305496216
20578,3.101192712783813
33721,1.4038492441177368
56279,0.8333038091659546
2110,0.6370577812194824
2322,1.779120922088623
16271,1.3785439729690552
57053,1.4065310955047607
104747,0.6650556921958923
95657,3.866829872131348
13837,1.846380591392517
108803,1.290292501449585
56287,1.086745262145996
30308,1.088240146636963
106122,0.6691570281982422
55853,2.3967528343200684
27541,2.018179178237915
87209,2.138013362884521
82456,3.969886541366577
109658,0.8992286920547485
63152,2.220489740371704
84596,4.434701919555664
103409,0.5906995534896851
21414,3.032643795013428
8555,1.0174435377120972
97577,1.3436998128890991
26410,0.5612154603004456
83899,3.5199544429779053
47599,3.427985191345215
91750,1.3630688190460205
27965,0.6834583878517151
56514,1.4623061418533323
108171,2.199139356613159
52082,0.9545466899871826
53952,2.7732012271881104
57092,1.1970165967941284
86749,0.8332430124282837
39154,4.091266632080078
36537,0.5510197877883911
46430,1.6687036752700806
56212,0.8547737002372742
95736,4.093443870544434
81635,3.525800943374634
9228,3.424384117126465
17037,2.3643805980682373
64808,0.858450710773468
91215,2.7175967693328857
25141,1.316237211227417
8490,1.1723337173461914
93697,3.712578058242798
35486,2.63252067565918
37128,1.9063001871109009
75442,3.5793120861053467
62847,5.207149505615234
36532,1.5671731233596802
46046,2.5760297775268555
76251,2.99552583694458
67255,2.4181020259857178
43838,0.5416529178619385
48634,1.8020380735397337
9440,1.1030579805374146
62293,0.5862160325050354
47500,1.0501348972320557
70040,5.310922622680664
48450,2.5316011905670166
30052,0.6007339358329773
67808,1.9851830005645752
80963,0.8351764678955078
18864,5.350291252136231
47349,0.9719344973564148
110921,4.502131462097168
2879,1.0078572034835815
47400,1.274811625480652
20270,3.27316689491272
76079,2.374530076980591
70673,4.288557052612305
100109,0.823216438293457
86435,0.7325941920280457
12603,0.8989048600196838
103599,0.7831664085388184
37866,5.303083419799805
106241,1.3933558464050293
21899,0.9640718698501588
21998,2.0552282333374023
31799,3.790519237518311
85322,3.436638355255127
83296,0.7198843359947205
2335,3.3725945949554443
34010,4.664904594421387
105689,3.2222304344177246
7365,0.6130723357200623
21210,2.5993127822875977
30329,3.033673048019409
85655,1.0959174633026123
103449,1.0975440740585327
65354,1.7562698125839231
34904,2.333725690841675
67907,0.6720513105392456
97401,1.9631776809692385
22747,1.0511144399642944
34575,2.5738115310668945
49479,3.987946748733521
64665,1.1582084894180298
106531,0.8456569910049438
95616,4.093288421630859
6125,1.0200560092926023
91367,4.861504077911377
49434,4.326292037963867
76068,1.4294147491455078
13640,4.939695835113525
109675,0.9773452877998352
82961,3.934675455093384
41537,1.590101957321167
45321,1.8154876232147217
96859,0.7679397463798523
40676,1.9436181783676147
55912,3.5914759635925293
47620,2.4960978031158447
35168,5.019925594329834
62384,4.5935959815979
7213,0.622749388217926
3138,1.3980356454849243
10259,2.141920566558838
32736,5.059779167175293
94276,2.822874069213867
17836,2.9025661945343018
93124,2.5257015228271484
81764,4.813105583190918
11788,1.2907395362854004
17743,0.7017529010772705
36031,1.5166629552841189
79570,5.174198150634766
32190,3.4788947105407715
48585,2.597952365875244
47127,0.7830196022987366
34134,4.443631172180176
84407,2.3044440746307373
68715,2.07108998298645
52980,2.7154431343078613
62361,4.824931144714356
55920,2.502322196960449
47312,1.1852896213531494
31882,1.8210235834121704
57894,0.9958909153938292
69381,4.530076026916504
91838,3.380978584289551
30361,2.238029956817627
35405,5.148835182189941
109666,0.7491300702095032
37812,4.149239540100098
30467,3.880528211593628
62892,2.947413206100464
30411,3.6387999057769775
15651,4.268860816955566
108132,2.430511236190796
53604,2.0018742084503174
9740,1.248250126838684
48264,3.205301284790039
26830,0.7546215653419495
91482,4.644093990325928
103565,0.6515297889709473
6239,1.202111840248108
75397,3.509579658508301
84362,2.4163711071014404
10888,2.412975788116455
97476,4.055575370788574
95792,4.340615272521973
49301,4.079736709594727
32466,3.7777678966522217
53591,1.8795593976974487
110436,2.8002758026123047
110775,1.491063952445984
13755,3.4616856575012207
64629,2.6830320358276367
33695,4.4774017333984375
31212,2.3062314987182617
111085,3.2509450912475586
13905,1.5410680770874023
6422,0.5824096202850342
20636,1.124356985092163
93854,4.62615966796875
21947,1.6346279382705688
37627,4.491245269775391
2804,1.1087889671325684
3306,0.7776885628700256
28224,1.981813669204712
32931,5.01926326751709
47809,2.7752556800842285
60615,0.8779889345169067
82869,4.193552970886231
39437,0.6306162476539612
26757,2.749384880065918
54026,0.6611045002937317
108787,1.905592679977417
11508,2.7125258445739746
18103,2.628264904022217
42999,4.773027420043945
56241,1.4799615144729614
2351,2.781571626663208
108879,2.296992540359497
108423,2.32764220237732
48587,2.0237298011779785
2068,0.5159025192260742
11967,0.6397804617881775
21211,2.607652187347412
75552,1.5636366605758667
16406,0.9524593949317932
69385,4.11338996887207
69240,4.5499677658081055
46205,4.087064266204834
49343,2.530263900756836
18812,1.0823887586593628
63069,1.892459392547608
46640,2.938896656036377
43384,4.498842239379883
64234,1.4025267362594604
28171,2.782838821411133
108117,1.3633060455322266
108314,2.035879135131836
8551,1.1121532917022705
13741,3.924600601196289
108271,1.511052489280701
82881,4.1579437255859375
46162,1.1582027673721311
75987,2.726284503936768
73984,1.454748034477234
59227,1.4188064336776731
1707,0.6853976845741272
4077,1.3578776121139526
108286,2.0696935653686523
75557,3.974874496459961
79410,4.464856147766113
52578,0.5657743811607361
59430,0.8367235064506531
24279,1.3347642421722412
87751,0.5280267000198364
45980,1.585168480873108
40107,0.5240319967269897
85363,1.6657317876815796
89111,1.7035712003707886
109494,0.8984202146530151
5140,0.9329869151115416
18281,1.015330791473389
38028,1.3176370859146118
9751,0.517099142074585
97521,1.4584558010101318
92962,2.7024569511413574
32869,2.741387367248535
44099,0.6382701396942139
8125,1.13550066947937
34884,3.8627004623413086
70537,4.723808288574219
52197,1.3973532915115356
92607,2.538224935531616
82150,2.931415557861328
75183,0.5389235019683838
4005,1.333975315093994
97636,2.4594502449035645
48370,3.033100128173828
1895,4.135467052459717
69592,4.542872428894043
69602,4.803291320800781
56862,0.6959839463233948
45109,3.2500038146972656
35931,1.621429681777954
67675,1.63891863822937
94197,4.223869800567627
70258,2.8089194297790527
93824,3.6935923099517822
59310,1.1178053617477417
103935,2.146794080734253
32360,4.304717063903809
19463,0.5772606730461121
10429,0.7618390321731567
110000,0.6606228351593018
22251,5.041211128234863
43339,1.5746791362762451
54633,3.8363561630249023
15757,3.4868927001953125
31583,0.8132084608078003
17305,0.8463024497032166
12595,1.5183182954788208
48769,2.135974168777466
75533,1.974562406539917
11771,0.6053666472434998
529,2.1973648071289062
110237,3.327806234359741
86752,1.4051415920257568
10741,2.625284671783448
62813,3.2055983543396
45099,3.873575210571289
11200,0.5085673332214355
38141,5.080940246582031
64266,2.322420597076416
109083,2.618119478225708
52681,0.7838367223739624
94667,0.782687783241272
108759,2.093647003173828
30934,2.05776047706604
47306,1.0368075370788574
59214,1.6368095874786377
17817,4.012265682220459
84634,4.898272514343262
83020,2.050277709960937
5055,3.7713894844055176
29939,2.5226876735687256
36371,2.081523895263672
28760,6.765799522399902
54275,2.3792381286621094
24425,0.6187584400177002
109022,1.4541306495666504
56054,1.8436646461486816
75241,0.63932204246521
59826,1.6847255229949951
23744,3.382685661315918
110773,2.4491066932678223
3065,2.712329387664795
98556,0.6450384259223938
70422,4.571676254272461
48852,2.585524082183838
67966,0.8279364705085754
34198,4.343234062194824
29718,2.773162603378296
70316,4.048305511474609
86873,3.093678474426269
14903,0.6592047214508057
18229,4.217780113220215
54485,4.248688220977783
27733,2.071110963821411
30857,2.2890002727508545
22991,1.4985047578811646
108649,2.4696755409240723
55820,3.671974897384644
75887,2.970709085464477
758,2.956813335418701
87668,1.5872143507003784
17686,3.9366860389709473
62025,4.578502655029297
19911,3.140136241912842
34821,3.7270216941833496
30325,2.7977566719055176
57531,1.4791045188903809
70018,5.003157138824463
17393,0.8294366598129272
1879,3.8248770236968994
7268,1.897740602493286
18896,5.369157314300537
75344,0.5680404305458069
70172,5.032551765441895
8503,1.6406269073486328
722,3.7498433589935294
21249,1.1671736240386963
18525,1.05072283744812
53577,2.076537132263184
12163,1.8200619220733645
17312,1.2564189434051514
91564,2.9672961235046387
2256,1.4339581727981567
48508,2.3980722427368164
21872,2.150404453277588
57658,0.5037616491317749
52821,1.1323716640472412
79516,4.811105728149414
104863,1.8640176057815552
87082,2.575212955474853
63284,0.7361602187156677
11476,4.066335201263428
33782,4.771468162536621
7074,0.5613664388656616
8610,1.2408685684204102
82443,3.702531337738037
87159,1.8756425380706787
40354,3.1688690185546875
95658,4.359516620635986
16265,1.2888015508651731
78291,0.616621732711792
33637,0.7989513874053955
33159,4.877717971801758
54502,3.312824010848999
88303,0.5734379887580872
93670,4.596771240234375
35473,3.08085560798645
83982,3.786831140518189
22811,0.9939676523208618
64815,1.4195210933685305
43312,5.093123435974121
38098,5.148952484130859
33032,4.874466419219971
12099,1.5567378997802734
76121,2.0976061820983887
18509,0.5378955602645874
13527,1.466477632522583
33184,4.2087178230285645
85735,0.7438701391220093
69367,4.279302597045898
106561,1.038639783859253
34147,4.30409049987793
45583,0.5107470750808716
33642,4.3761091232299805
39438,1.641672968864441
9483,1.240626335144043
60577,1.948854923248291
26835,3.411935329437256
14468,1.3392196893692017
108765,1.8302757740020752
86302,1.0498642921447754
11128,1.480255365371704
38127,5.182653427124023
57122,0.583365261554718
81008,1.2013084888458252
9252,1.0254507064819336
37487,1.73573899269104
81979,4.158827781677246
1630,4.64382266998291
56370,1.546351194381714
8337,1.500218629837036
91152,2.705142021179199
82396,3.985689878463745
21256,1.0067389011383057
8185,1.252925157546997
47559,1.037128210067749
100286,0.5871240496635437
1247,0.7448927760124207
50967,1.0578476190567017
49376,2.4665231704711914
100258,1.5458766222000122
79397,4.43013858795166
84302,4.326523780822754
30315,3.5125374794006348
2285,2.1513946056365967
34,5.797475814819336
75482,2.751555919647217
89545,1.1811665296554563
26191,1.0273663997650146
6662,5.555000305175781
75545,3.5205039978027344
60380,2.349715232849121
57225,1.451192855834961
35773,2.3569588661193848
13588,1.1644130945205688
468,0.6920250058174133
32806,4.268492698669434
81584,3.7700390815734863
99077,3.3518528938293457
99084,1.412463665008545
16420,1.0671000480651855
81188,1.022904634475708
21478,0.7919212579727173
51817,0.6856064796447754
17761,4.723973751068115
32983,1.903261542320252
81782,1.4711220264434814
103461,0.8444805145263672
32994,4.691929340362549
110525,0.9823218584060668
18932,2.2181999683380127
70405,1.04756498336792
6595,3.459473133087158
29634,1.4932055473327637
32435,4.107963562011719
46873,1.6410715579986572
34586,0.5867560505867004
91138,1.5158923864364624
66000,2.091489315032959
32066,0.791823148727417
27564,1.2037341594696045
104593,0.692497730255127
2618,4.482938766479492
37256,2.2842812538146973
56511,1.2491329908370972
37234,2.0821752548217773
108190,1.2078303098678589
70878,4.387072563171387
69230,0.821582555770874
48448,2.8492116928100586
107122,1.3954923152923584
102516,0.7952220439910889
20310,3.0847601890563965
100272,2.166710615158081
52608,0.7386188507080078
53633,0.6065273880958557
45071,3.954255819320679
24913,2.72114896774292
20263,1.8465267419815063
11656,0.9043421745300292
106220,0.7289652228355408
79777,3.684262275695801
6678,4.296205520629883
17322,0.68819260597229
8121,1.184286117553711
75586,2.916938781738281
82763,4.624913215637207
64188,1.6263507604599
110441,3.406699657440185
60550,2.508516311645508
83090,2.561802864074707
84275,5.065400123596191
24027,2.943676710128784
22759,1.7297199964523315
15402,0.7961137294769287
35472,1.5363260507583618
37429,0.5323213338851929
69279,2.738299369812012
46883,1.5111106634140017
49017,1.9684408903121948
25281,2.859050989151001
87581,0.7922379374504089
107496,1.192392110824585
76221,0.9354698061943054
100120,0.9065210223197936
82475,1.994106769561768
27086,3.3328208923339844
47893,3.323202610015869
101823,0.5642032027244568
7814,1.083023190498352
13953,1.1462321281433103
33937,4.844529151916504
22247,3.774868726730346
105593,3.285142183303833
62429,4.54015064239502
94320,3.493181705474853
62708,1.5261001586914062
46683,1.6943811178207395
1551,4.1469550132751465
69660,5.053744316101074
47253,1.0943613052368164
56958,1.09078049659729
27791,2.183135747909546
19736,0.8041731119155884
43268,1.0359539985656738
65363,1.0673730373382568
64412,1.0485750436782837
37292,2.167165517807007
28302,0.9630201458930968
34918,3.786485195159912
81536,2.680635929107666
6171,5.197780609130859
24108,0.5924805402755737
48851,2.9450278282165527
11546,5.350364208221436
95609,4.055505752563477
46581,2.233733892440796
62653,4.022911071777344
19261,0.8954662680625916
110274,0.6885941624641418
3967,0.5965092182159424
34726,2.4859554767608643
28023,4.333184242248535
27655,0.8670631647109985
98739,1.9552085399627688
44968,1.748218297958374
54197,1.1569621562957764
93750,5.244098663330078
45532,1.00095796585083
34707,3.2415876388549805
94041,4.639309883117676
7278,2.029961347579956
56166,1.2542730569839478
84626,4.351267814636231
10364,1.6248902082443235
56993,1.0635168552398682
15811,3.00772762298584
34285,1.2104551792144775
60545,2.956626892089844
98998,1.343333721160889
79389,4.834637641906738
106497,2.3915789127349854
71873,0.5964386463165283
751,3.3276944160461426
70641,4.611767768859863
48688,2.228491306304932
28671,1.505259394645691
51111,0.8841123580932617
3314,3.656844139099121
102056,2.051748037338257
79669,1.6179734468460083
45300,0.7473770380020142
25084,0.5957478284835815
57219,0.6713184714317322
49910,2.23128342628479
46016,2.876732110977173
52871,0.9477269649505616
66997,1.358515381813049
32450,4.297729015350342
11870,1.4797332286834717
75941,2.9739761352539062
63278,1.7479227781295776
47288,0.5398241281509399
105922,1.0213133096694946
45125,0.5573437213897705
48404,2.93201208114624
37342,1.7571275234222412
77592,1.5056710243225098
65084,0.7040480971336365
1413,0.901276707649231
47856,2.0135338306427
55308,3.473771095275879
92671,2.5687785148620605
16902,3.335257053375244
22042,1.1418064832687378
35436,2.311397314071656
21231,1.647960186004639
20288,2.0708916187286377
91428,1.2348861694335938
62800,2.992898941040039
39081,3.9427781105041504
10381,2.864353656768799
111063,3.859493970870972
65304,1.7583900690078735
13795,3.767435073852539
8453,2.1366958618164062
67379,0.8486327528953552
78372,0.6672850847244263
55758,4.361428260803223
33220,0.9015504717826844
79761,4.296594142913818
66650,2.8489327430725098
95716,3.98108434677124
14616,2.2795662879943848
84574,4.543034553527832
16421,2.350447654724121
75580,4.03476619720459
44512,1.0088666677474976
34915,3.902877807617188
82346,4.159189224243164
1861,4.584508419036865
83840,1.3607134819030762
1943,4.860653877258301
87020,2.187668800354004
32562,3.5618371963500977
52127,0.971207082271576
48798,0.9521563053131104
86940,0.9458127617836
87637,2.0599873065948486
108293,2.388807773590088
93391,2.378119945526123
6055,0.5965898633003235
2883,1.8231887817382808
75026,0.6356414556503296
32934,0.720873236656189
20082,1.780227780342102
37243,1.9813095331192017
55888,1.814839601516724
30194,0.542841911315918
67799,2.006388187408448
47801,3.972423076629639
47634,2.101815223693848
93903,3.868936777114868
48873,1.5474183559417725
92283,1.505615472793579
46851,3.928865909576416
57780,1.370738506317139
94206,5.033370494842529
85532,0.8120502233505249
65158,0.5027378797531128
33710,2.9278972148895264
33760,1.912015438079834
84361,3.8743600845336914
7830,1.5894452333450315
79379,2.2049756050109863
11496,4.269030570983887
38107,4.862039089202881
70389,4.4673051834106445
29685,1.185824275016785
79641,4.278331756591797
56493,0.7928172945976257
15838,1.9378662109375
21719,1.4474258422851562
17324,1.0777266025543213
33149,0.7219577431678772
30949,1.9911261796951287
34465,2.275344133377075
54274,1.5535608530044556
81743,3.799147367477417
12144,0.973979651927948
4159,1.4769713878631592
31565,1.5761008262634275
28095,1.0738064050674438
10339,2.6316943168640137
69661,0.7004333138465881
